instrument_token,tradingsymbol,name,expiry,strike,tick_size,lot_size,exchange,instrument_type,segment,isin,freeze_quantity
5823745,748UP34-SG,SDL UP 7.48% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5824001,749NL34-SG,SDL NL 7.49% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5824257,746MH35-SG,SDL MH 7.46% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5824513,747MH36-SG,SDL MH 7.47% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5824769,747PY37-SG,SDL PY 7.47% 2037,,0.0,0.01,100,NSE,EQ,NSE,,
5825025,744AP39A-SG,SDL AP 7.44% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5825281,747BR39-SG,SDL BR 7.47% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5825537,744MP40-SG,SDL MP 7.44% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
5825793,745KA40-SG,SDL KA 7.45% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
5826049,745MP44A-SG,SDL MP 7.45% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5826305,745MP45-SG,SDL MP 7.45% 2045,,0.0,0.01,100,NSE,EQ,NSE,,
5826561,745JK54-SG,SDL JK 7.45% 2054,,0.0,0.01,100,NSE,EQ,NSE,,
5827585,ESCONET-SM,ESCONET TECHNOLOGIES,,0.0,0.05,400,NSE,EQ,NSE,,
5828609,810TCHFL27-ND,,,0.0,0.01,1,NSE,EQ,NSE,,
5829121,INM-SM,INTERIORS & MORE,,0.0,0.05,300,NSE,EQ,NSE,,
5830913,TCL-SM,THAAI CASTING,,0.0,0.05,800,NSE,EQ,NSE,,
5832961,ATMASTCO-SM,ATMASTCO,,0.0,0.05,400,NSE,EQ,NSE,,
5835009,760PFC29-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5835521,749PFC34-N9,,,0.0,0.01,1,NSE,EQ,NSE,,
5836033,783NHB27-N9,,,0.0,0.01,1,NSE,EQ,NSE,,
5836545,DEEM-SM,DEEM ROLL TECH,,0.0,0.05,1000,NSE,EQ,NSE,,
5837569,ZENITHDRUG-SM,ZENITH DRUGS,,0.0,0.05,800,NSE,EQ,NSE,,
5839105,840NIRMA26-N6,,,0.0,0.01,1,NSE,EQ,NSE,,
5839617,850NIRMA27-N7,,,0.0,0.01,1,NSE,EQ,NSE,,
5840129,747RL34-NL,,,0.0,0.01,1,NSE,EQ,NSE,,
5840641,764RL27-NM,,,0.0,0.01,1,NSE,EQ,NSE,,
5841921,759IREDA34-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5842433,825CFHL27-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5842945,JUNIPER,JUNIPER HOTELS,,0.0,0.05,1,NSE,EQ,NSE,,
5844993,SMALLCAP,MIRAEAMC - SMALLCAP,,0.0,0.01,1,NSE,EQ,NSE,,
5846785,1035UCL26-NA,,,0.0,0.01,1,NSE,EQ,NSE,,
5847297,105UCL2026-NB,,,0.0,0.01,1,NSE,EQ,NSE,,
5847809,11UCL26-NC,,,0.0,0.01,1,NSE,EQ,NSE,,
5848577,GPTHEALTH,GPT HEALTHCARE,,0.0,0.01,1,NSE,EQ,NSE,,
5850625,830TFSIL27-N2,,,0.0,0.01,1,NSE,EQ,NSE,,
5851137,ALPHA27-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
5853185,745CG33-SG,SDL CG 7.45% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
5853441,746PN33-SG,SDL PN 7.46% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
5853697,742TN34-SG,SDL TN 7.42% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5853953,744RJ34-SG,SDL RJ 7.44% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5854209,744KA34-SG,SDL KA 7.44% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5854465,742RJ39-SG,SDL RJ 7.42% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5854721,743BR39-SG,SDL BR 7.43% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5854977,744WB41-SG,SDL WB 7.44% 2041,,0.0,0.01,100,NSE,EQ,NSE,,
5855233,742MP44-SG,SDL MP 7.42% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5855489,743RJ44-SG,SDL RJ 7.43% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5855745,744WB44-SG,SDL WB 7.44% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5856001,746UK34-SG,SDL UK 7.46% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5856257,746UP34-SG,SDL UP 7.46% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5856513,743MH35-SG,SDL MH 7.43% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5856769,743MH36-SG,SDL MH 7.43% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5857025,744HR36-SG,SDL HR 7.44% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5857281,742KA39-SG,SDL KA 7.42% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5857537,742MP45-SG,SDL MP 7.42% 2045,,0.0,0.01,100,NSE,EQ,NSE,,
5857793,742MP46-SG,SDL MP 7.42% 2046,,0.0,0.01,100,NSE,EQ,NSE,,
5858817,SGBFEB32IV-GB,2.50%GOLDBONDS2032SR-IV,,0.0,0.01,1,NSE,EQ,NSE,,
5859073,744IRFC34-NR,,,0.0,0.01,1,NSE,EQ,NSE,,
5859585,832TPL26-N4,,,0.0,0.01,1,NSE,EQ,NSE,,
5860097,832TPL27-N5,,,0.0,0.01,1,NSE,EQ,NSE,,
5860609,832TPL28-N6,,,0.0,0.01,1,NSE,EQ,NSE,,
5861121,832TPL29-N7,,,0.0,0.01,1,NSE,EQ,NSE,,
5861633,SADHAV-SM,SADHAV SHIPPING,,0.0,0.05,600,NSE,EQ,NSE,,
5862657,GOLDCASE,ZERODHA GOLD ETF,,0.0,0.01,1,NSE,EQ,NSE,,
5863681,836GIL26-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5864193,840GIL27-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
5865217,OWAIS-SM,OWAIS METAL & MINERAL,,0.0,0.05,100,NSE,EQ,NSE,,
5866753,865CIFC865-NP,,,0.0,0.01,1,NSE,EQ,NSE,,
5867265,8258TCL27-NF,,,0.0,0.01,1,NSE,EQ,NSE,,
5867777,797SFL30-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5868289,1048IIFL27-N6,,,0.0,0.01,1,NSE,EQ,NSE,,
5868801,820ABHF27-N5,,,0.0,0.01,1,NSE,EQ,NSE,,
5869313,AAFS34-N2,,,0.0,0.01,1,NSE,EQ,NSE,,
5870081,PLATIND,PLATINUM INDUSTRIES,,0.0,0.05,1,NSE,EQ,NSE,,
5873153,PURVFLEXI-ST,PURV FLEXIPACK,,0.0,0.05,800,NSE,EQ,NSE,,
5873665,755DDL39-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5874433,EXICOM,EXICOM TELE SYSTEMS,,0.0,0.01,1,NSE,EQ,NSE,,
5878273,925BCIL28-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5878785,925BCIPL28-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
5880577,7835LIC27-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
5882625,MVKAGRO-ST,M.V.K. AGRO FOOD PROD,,0.0,0.05,300,NSE,EQ,NSE,,
5882881,MUKKA,MUKKA PROTEINS,,0.0,0.01,1,NSE,EQ,NSE,,
5884161,74MZ39-SG,SDL MZ 7.4% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5884417,74BR39-SG,SDL BR 7.4% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5884673,74RJ42-SG,SDL RJ 7.4% 2042,,0.0,0.01,100,NSE,EQ,NSE,,
5884929,738TS43-SG,SDL TS 7.38% 2043,,0.0,0.01,100,NSE,EQ,NSE,,
5885185,74WB44-SG,SDL WB 7.4% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5885441,74TN34-SG,SDL TN 7.4% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5885697,742AS34-SG,SDL AS 7.42% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5885953,74MH35-SG,SDL MH 7.4% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5886209,742KA35-SG,SDL KA 7.42% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5886465,742HR35-SG,SDL HR 7.42% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5886721,74MH36-SG,SDL MH 7.4% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5886977,741KA36-SG,SDL KA 7.41% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5887233,74JK44-SG,SDL JK 7.4% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5887745,738TS49-SG,SDL TS 7.38% 2049,,0.0,0.01,100,NSE,EQ,NSE,,
5888001,738TN54-SG,SDL TN 7.38% 2054,,0.0,0.01,100,NSE,EQ,NSE,,
5889537,753IRED34-NA,,,0.0,0.01,1,NSE,EQ,NSE,,
5890305,83044SMF29-N3,,,0.0,0.01,1,NSE,EQ,NSE,,
5891073,860CIFC29-NQ,,,0.0,0.01,1,NSE,EQ,NSE,,
5892609,VR-SM,V R INFRASPACE,,0.0,0.05,400,NSE,EQ,NSE,,
5894145,1077IIFL30-N7,,,0.0,0.01,1,NSE,EQ,NSE,,
5895681,LANCORHOL-BE,LANCOR HOLDINGS,,0.0,0.01,1,NSE,EQ,NSE,,
5896705,950BCIPL28-N2,,,0.0,0.01,1,NSE,EQ,NSE,,
5897217,INDUSINVIT-IV,INDUS INFRA TRUST,,0.0,0.01,1,NSE,EQ,NSE,,
5898497,764ABL34-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5899009,RKSWAMY,R K SWAMY,,0.0,0.01,1,NSE,EQ,NSE,,
5900801,740EXIM29-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
5901313,SONAMAC-SM,SONA MACHINERY,,0.0,0.05,1000,NSE,EQ,NSE,,
5902337,JGCHEM,J.G.CHEMICALS,,0.0,0.05,1,NSE,EQ,NSE,,
5903617,735PGCIL34-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
5904129,778NHB27-NA,,,0.0,0.01,1,NSE,EQ,NSE,,
5904897,GOPAL,GOPAL SNACKS,,0.0,0.05,1,NSE,EQ,NSE,,
5906945,SHREEKARNI-SM,SHREE KARNI FABCOM,,0.0,0.05,150,NSE,EQ,NSE,,
5907969,738CG32-SG,SDL CG 7.38% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
5908225,739CG33-SG,SDL CG 7.39% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
5908481,738CG34-SG,SDL CG 7.38% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5908737,739HP34-SG,SDL HP 7.39% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5908993,737RJ34A-SG,SDL RJ 7.37% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5909249,736KA34-SG,SDL KA 7.36% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5909505,741AR34-SG,SDL AR 7.41% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5909761,739KL34-SG,SDL KL 7.39% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5910017,738UP34-SG,SDL UP 7.38% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5910273,738HR35-SG,SDL HR 7.38% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5910529,729PY26-SG,SDL PY 7.29% 2026,,0.0,0.01,100,NSE,EQ,NSE,,
5910785,738UP36-SG,SDL UP 7.38% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5911041,741HP36-SG,SDL HP 7.41% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5911297,737KA37-SG,SDL KA 7.37% 2037,,0.0,0.01,100,NSE,EQ,NSE,,
5911553,737KA38A-SG,SDL KA 7.37% 2038,,0.0,0.01,100,NSE,EQ,NSE,,
5911809,738PY38-SG,SDL PY 7.38% 2038,,0.0,0.01,100,NSE,EQ,NSE,,
5912321,739BR39-SG,SDL BR 7.39% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5912577,737TS41-SG,SDL TS 7.37% 2041,,0.0,0.01,100,NSE,EQ,NSE,,
5913089,739WB42-SG,SDL WB 7.39% 2042,,0.0,0.01,100,NSE,EQ,NSE,,
5913345,738KL44-SG,SDL KL 7.38% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5913601,739WB44-SG,SDL WB 7.39% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5913857,737RJ45-SG,SDL RJ 7.37% 2045,,0.0,0.01,100,NSE,EQ,NSE,,
5914113,736JK49-SG,SDL JK 7.36% 2049,,0.0,0.01,100,NSE,EQ,NSE,,
5914369,736TS50-SG,SDL TS 7.36% 2050,,0.0,0.01,100,NSE,EQ,NSE,,
5914625,736KL54-SG,SDL KL 7.36% 2054,,0.0,0.01,100,NSE,EQ,NSE,,
5914881,736TN54-SG,SDL TN 7.36% 2054,,0.0,0.01,100,NSE,EQ,NSE,,
5915905,755PFC27-NA,,,0.0,0.01,1,NSE,EQ,NSE,,
5916417,18MVL27-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5916929,PRATHAM-SM,PRATHAM EPC PROJECTS,,0.0,0.05,400,NSE,EQ,NSE,,
5918465,1040NFL26-NA,,,0.0,0.01,1,NSE,EQ,NSE,,
5918977,1090NFL26-NB,,,0.0,0.01,1,NSE,EQ,NSE,,
5919489,1065NFL27-NC,,,0.0,0.01,1,NSE,EQ,NSE,,
5920001,1119NFL27-ND,,,0.0,0.01,1,NSE,EQ,NSE,,
5920513,SCILAL,SHIPPING CORP OF ILA,,0.0,0.01,1,NSE,EQ,NSE,,
5923841,795NIIF36-N2,,,0.0,0.01,1,NSE,EQ,NSE,,
5924353,PVSL,POPULAR VEHICLES N SER L,,0.0,0.01,1,NSE,EQ,NSE,,
5925633,SIGNORIA-SM,SIGNORIA CREATION,,0.0,0.05,1000,NSE,EQ,NSE,,
5926657,GFL27-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
5927169,824LTF27-NQ,,,0.0,0.01,1,NSE,EQ,NSE,,
5927681,757IREDL29-NB,,,0.0,0.01,1,NSE,EQ,NSE,,
5928193,746IRFC29-NS,,,0.0,0.01,1,NSE,EQ,NSE,,
5928705,AVPINFRA-SM,AVP INFRACON,,0.0,0.05,800,NSE,EQ,NSE,,
5931009,835KSFL27-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5931521,8254KSFP29-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
5932033,860CIFCL29-NR,,,0.0,0.01,1,NSE,EQ,NSE,,
5932801,KRYSTAL,KRYSTAL INTEGRATED SER L,,0.0,0.05,1,NSE,EQ,NSE,,
5934337,MOSMALL250,MOTILALAMC - MOSMALL250,,0.0,0.01,1,NSE,EQ,NSE,,
5935105,MOREALTY,MOTILALAMC - MOREALTY,,0.0,0.01,1,NSE,EQ,NSE,,
5936385,744TS30-SG,SDL TS 7.44% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
5936641,746CG32-SG,SDL CG 7.46% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
5936897,746UP32-SG,SDL UP 7.46% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
5937153,747CG33-SG,SDL CG 7.47% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
5937409,744TN34A-SG,SDL TN 7.44% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5937665,746RJ34-SG,SDL RJ 7.46% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5937921,747CG34-SG,SDL CG 7.47% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5938177,747UK34-SG,SDL UK 7.47% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5938433,747AS34-SG,SDL AS 7.47% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5938689,747GA34-SG,SDL GA 7.47% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5938945,748NL34-SG,SDL NL 7.48% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5939201,75SK34-SG,SDL SK 7.5% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5939457,745KA35-SG,SDL KA 7.45% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5939713,745HR35B-SG,SDL HR 7.45% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5939969,748UP36-SG,SDL UP 7.48% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5940225,75MN36-SG,SDL MN 7.5% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5940481,745KA37-SG,SDL KA 7.45% 2037,,0.0,0.01,100,NSE,EQ,NSE,,
5940737,745MH37-SG,SDL MH 7.45% 2037,,0.0,0.01,100,NSE,EQ,NSE,,
5940993,748RJ37-SG,SDL RJ 7.48% 2037,,0.0,0.01,100,NSE,EQ,NSE,,
5941249,745MH38-SG,SDL MH 7.45% 2038,,0.0,0.01,100,NSE,EQ,NSE,,
5941505,746KA38-SG,SDL KA 7.46% 2038,,0.0,0.01,100,NSE,EQ,NSE,,
5941761,742TS41-SG,SDL TS 7.42% 2041,,0.0,0.01,100,NSE,EQ,NSE,,
5942017,745WB42-SG,SDL WB 7.45% 2042,,0.0,0.01,100,NSE,EQ,NSE,,
5942273,746RJ42-SG,SDL RJ 7.46% 2042,,0.0,0.01,100,NSE,EQ,NSE,,
5942529,744TN44-SG,SDL TN 7.44% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5942785,745WB44-SG,SDL WB 7.45% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5943041,747JK44-SG,SDL JK 7.47% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5943297,742KL49-SG,SDL KL 7.42% 2049,,0.0,0.01,100,NSE,EQ,NSE,,
5943553,74TN54-SG,SDL TN 7.4% 2054,,0.0,0.01,100,NSE,EQ,NSE,,
5943809,742KL64-SG,SDL KL 7.42% 2064,,0.0,0.01,100,NSE,EQ,NSE,,
5944833,765HDFC34-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
5945345,ENFUSE-SM,ENFUSE SOLUTIONS,,0.0,0.05,600,NSE,EQ,NSE,,
5946369,820ABHFL27-N6,,,0.0,0.01,1,NSE,EQ,NSE,,
5946881,ENSER-SM,ENSER COMMUNICATIONS,,0.0,0.05,5000,NSE,EQ,NSE,,
5949441,780BFL27-N0,,,0.0,0.01,1,NSE,EQ,NSE,,
5949953,950IIFL27-Y2,,,0.0,0.01,1,NSE,EQ,NSE,,
5950465,885CIFCL34-NS,,,0.0,0.01,1,NSE,EQ,NSE,,
5950977,792TCHFL34-NF,,,0.0,0.01,1,NSE,EQ,NSE,,
5951489,773LIC34-N2,,,0.0,0.01,1,NSE,EQ,NSE,,
5952001,759IRDA34-NC,,,0.0,0.01,1,NSE,EQ,NSE,,
5952513,768SIDBI27-N3,,,0.0,0.01,1,NSE,EQ,NSE,,
5953025,762NABAR29-N3,,,0.0,0.01,1,NSE,EQ,NSE,,
5959937,925SCL26A-YN,,,0.0,0.01,1,NSE,EQ,NSE,,
5960449,965SCL26-YO,,,0.0,0.01,1,NSE,EQ,NSE,,
5960961,888SCL26-YP,,,0.0,0.01,1,NSE,EQ,NSE,,
5961473,925SCL26B-YQ,,,0.0,0.01,1,NSE,EQ,NSE,,
5961985,0SCL26-YR,,,0.0,0.01,1,NSE,EQ,NSE,,
5962497,940SCL27-YS,,,0.0,0.01,1,NSE,EQ,NSE,,
5963009,990SCL27-YT,,,0.0,0.01,1,NSE,EQ,NSE,,
5963521,902SCL27-YU,,,0.0,0.01,1,NSE,EQ,NSE,,
5964033,948SCL27-YV,,,0.0,0.01,1,NSE,EQ,NSE,,
5964545,0SCL27-YW,,,0.0,0.01,1,NSE,EQ,NSE,,
5965057,965SCL29-YX,,,0.0,0.01,1,NSE,EQ,NSE,,
5965569,1015SCFL29-YY,,,0.0,0.01,1,NSE,EQ,NSE,,
5966081,925SCL29-YZ,,,0.0,0.01,1,NSE,EQ,NSE,,
5966593,971SCL29-Z0,,,0.0,0.01,1,NSE,EQ,NSE,,
5967105,10SCL31-Z1,,,0.0,0.01,1,NSE,EQ,NSE,,
5967617,1050SCFL31-Z2,,,0.0,0.01,1,NSE,EQ,NSE,,
5968129,957SCL31-Z3,,,0.0,0.01,1,NSE,EQ,NSE,,
5968641,1003SCFL31-Z4,,,0.0,0.01,1,NSE,EQ,NSE,,
5969153,1025SCFL34-Z5,,,0.0,0.01,1,NSE,EQ,NSE,,
5969665,1075SCFL34-Z6,,,0.0,0.01,1,NSE,EQ,NSE,,
5970177,980SCL34-Z7,,,0.0,0.01,1,NSE,EQ,NSE,,
5970689,1025SCL34-Z8,,,0.0,0.01,1,NSE,EQ,NSE,,
5971201,747RJ33-SG,SDL RJ 7.47% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
5971457,743TN34-SG,SDL TN 7.43% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5971713,749RJ40-SG,SDL RJ 7.49% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
5971969,752WB39-SG,SDL WB 7.52% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5972225,751UP40-SG,SDL UP 7.51% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
5972481,746MH41-SG,SDL MH 7.46% 2041,,0.0,0.01,100,NSE,EQ,NSE,,
5972737,748MH42-SG,SDL MH 7.48% 2042,,0.0,0.01,100,NSE,EQ,NSE,,
5972993,75MH44-SG,SDL MH 7.5% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5973249,752RJ44-SG,SDL RJ 7.52% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5973505,753WB44-SG,SDL WB 7.53% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5973761,748TS50-SG,SDL TS 7.48% 2050,,0.0,0.01,100,NSE,EQ,NSE,,
5974017,753KL50-SG,SDL KL 7.53% 2050,,0.0,0.01,100,NSE,EQ,NSE,,
5974273,75TN54-SG,SDL TN 7.5% 2054,,0.0,0.01,100,NSE,EQ,NSE,,
5974529,751JK54-SG,SDL JK 7.51% 2054,,0.0,0.01,100,NSE,EQ,NSE,,
5974785,754KL55-SG,SDL KL 7.54% 2055,,0.0,0.01,100,NSE,EQ,NSE,,
5975041,736UK26-SG,SDL UK 7.36% 2026,,0.0,0.01,100,NSE,EQ,NSE,,
5975297,746AS31-SG,SDL AS 7.46% 2031,,0.0,0.01,100,NSE,EQ,NSE,,
5975553,742KA32-SG,SDL KA 7.42% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
5975809,747CG32-SG,SDL CG 7.47% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
5976065,744KA33-SG,SDL KA 7.44% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
5976321,747CG33A-SG,SDL CG 7.47% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
5976577,744RJ34A-SG,SDL RJ 7.44% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5976833,747CG34A-SG,SDL CG 7.47% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5977089,749HR35-SG,SDL HR 7.49% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5977345,749CG35-SG,SDL CG 7.49% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
5977601,749UP36-SG,SDL UP 7.49% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5977857,749KL36-SG,SDL KL 7.49% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5978113,75MN36A-SG,SDL MN 7.5% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5978369,751UP38-SG,SDL UP 7.51% 2038,,0.0,0.01,100,NSE,EQ,NSE,,
5978625,745MH39-SG,SDL MH 7.45% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5978881,752HP39-SG,SDL HP 7.52% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5979137,752UP39-SG,SDL UP 7.52% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5979393,752GA39-SG,SDL GA 7.52% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5980417,890MFL27-NK,,,0.0,0.01,1,NSE,EQ,NSE,,
5980929,MUTF27-NL,,,0.0,0.01,1,NSE,EQ,NSE,,
5981441,SABTNL,SRI ADHIKARI BRO TELE N L,,0.0,0.05,1,NSE,EQ,NSE,,
5982721,VISHWAS-SM,VISHWAS AGRI SEEDS,,0.0,0.05,1600,NSE,EQ,NSE,,
5985025,NAMAN-SM,NAMAN IN-STORE (INDIA) L,,0.0,0.05,800,NSE,EQ,NSE,,
5986817,VHLTD-BE,VICEROY HOTELS,,0.0,0.01,1,NSE,EQ,NSE,,
5987841,1035CCSP26-N2,,,0.0,0.01,1,NSE,EQ,NSE,,
5989377,ASPIRE-SM,ASPIRE & INNOVATIVE ADV L,,0.0,0.05,2000,NSE,EQ,NSE,,
5990913,SRM,SRM CONTRACTORS,,0.0,0.05,1,NSE,EQ,NSE,,
5992193,LIQUIDADD,DSPAMC - LIQUIDADD,,0.0,0.01,1,NSE,EQ,NSE,,
5992961,BLUEPEBBLE-SM,BLUE PEBBLE,,0.0,0.05,400,NSE,EQ,NSE,,
5995521,TRUST-ST,TRUST FINTECH,,0.0,0.05,600,NSE,EQ,NSE,,
5995777,739AP30-SG,SDL AP 7.39% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
5996033,749PN32-SG,SDL PN 7.49% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
5996289,742TN34A-SG,SDL TN 7.42% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5996545,745HP44-SG,SDL HP 7.45% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5996801,746AP44-SG,SDL AP 7.46% 2044,,0.0,0.01,100,NSE,EQ,NSE,,
5997057,746ML34-SG,SDL ML 7.46% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
5997313,744TS36-SG,SDL TS 7.44% 2036,,0.0,0.01,100,NSE,EQ,NSE,,
5997569,748PN37-SG,SDL PN 7.48% 2037,,0.0,0.01,100,NSE,EQ,NSE,,
5997825,743MH39-SG,SDL MH 7.43% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
5998081,744MH41-SG,SDL MH 7.44% 2041,,0.0,0.01,100,NSE,EQ,NSE,,
5998337,746AP41B-SG,SDL AP 7.46% 2041,,0.0,0.01,100,NSE,EQ,NSE,,
5998593,744MH42-SG,SDL MH 7.44% 2042,,0.0,0.01,100,NSE,EQ,NSE,,
5998849,746AP42-SG,SDL AP 7.46% 2042,,0.0,0.01,100,NSE,EQ,NSE,,
5999105,746AP43A-SG,SDL AP 7.46% 2043,,0.0,0.01,100,NSE,EQ,NSE,,
6000897,TAC-ST,TAC INFOSEC,,0.0,0.05,200,NSE,EQ,NSE,,
6001153,RADIOWALLA-SM,RADIOWALLA NETWORK,,0.0,0.05,1600,NSE,EQ,NSE,,
6002945,818CANF29-N1,,,0.0,0.01,1,NSE,EQ,NSE,,
6005249,YASHOPTICS-ST,YASH OPTICS & LENS,,0.0,0.05,800,NSE,EQ,NSE,,
6005505,K2INFRA-SM,K2 INFRAGEN,,0.0,0.05,600,NSE,EQ,NSE,,
6006529,71GS2034-GS,GOI LOAN  7.1% 2034,,0.0,0.01,1,NSE,EQ,NSE,,
6007041,975SCL27-Z9,,,0.0,0.01,1,NSE,EQ,NSE,,
